id,label,source,text
219,scam,zhi_scam,"Perfect, [Title]. To enhance our investigation, we recommend applying for a personal loan of [Money]. Once approved, we will guide you on where to allocate the funds. Excellent, [Title]. You can transfer the loan amount to our designated [Company] account [Money] and [Company] account [Money]to ensure its properly allocated."
220,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Just reminding you that We are doing a quick group call tonight about the [Product] project. It will only take about 30 minutes—we will cover the next steps and responsibilities."
221,nonscam,zhi_nonscam,"[Greetings], this is [Name] from the [Company] courier service. We have received your delivery request to [Location]. Could you kindly confirm the dimensions and weight of the package before we schedule it?"
222,scam,zhi_scam,"Greetings from [Company] . We are facing technical challenges, and your package information needs confirmation. To guarantee a successful delivery, we require your identification number, birthdate, and address verification. Please provide these details promptly to avoid any delays. Your cooperation is essential."
223,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I know you are a huge fan of [Product]—there is a special event coming up at [Company] on [Date]. Want to go together?"
224,scam,zhi_scam,This is Money from the security team at [Company]. Your package raised some red flags due to potential illegal contents. I need to transfer you to the police department to sort this out. This will explain the situation and the necessary steps to resolve it.
225,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. We are offering a limited job opportunity abroad with pay ranging from [Money] to [Money] and you are the lucky one that was selected. Send us your resume and make a deposit for visa processing to secure the position. Please transfer the payment to this bank account [Number]."
226,scam,zhi_scam,[Greetings]! [Name] here from [Company] . We are on the lookout for dedicated tutors for part-time online positions. You can earn up to [Money] per hour. Ready to help students succeed while boosting your income? Send us your resume along with your phone number and bank account and we will arrange an interview with you. Latest to submit is by this month.
227,nonscam,zhi_nonscam,"[Greetings], this is [Company] Art Gallery. Your submitted artwork is now ready for pickup. Please collect it by [Date]. If needed, we can also assist with professional framing options."
228,scam,zhi_scam,"Good day, [Title]. This is Money from the [Company]. Your package was flagged for containing illegal items. We need your cooperation to clear this matter. I will transfer you to a police officer who will guide you on what steps to take next."
229,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Due to recent healthcare policy changes, you now qualify for a substantial reduction in your health insurance premiums. This opportunity allows you to maintain full coverage while significantly lowering your monthly costs. To explore your personalized options and secure these savings, press 1 now to connect with one of our health plan specialists."
230,scam,zhi_scam,"[Greetings], this is [Company] online security. We have identified a potential security risk in your online banking. To rectify this, we need your immediate assistance. Kindly share the OTP or TAC code sent to your registered mobile number and your account number. Your prompt response is vital for account protection."
231,scam,zhi_scam,"Welcome to our exclusive investment group on [Company]! I am [Title][Name], and I am thrilled to guide you towards financial success through share investments. Our platform, [Company] Investments, is renowned for generating substantial returns in the stock market. [Title][Name], it is wonderful to have you with us. Let me introduce you to a fantastic opportunity. Our share investments are currently yielding returns of up to 180% in a very short time. This is a secure and reliable way to exponentially grow your wealth. It is incredibly easy to get started. You just need to make an initial transfer of [Money] to the account I will provide, and we will manage the rest. Your investment will be expertly managed by our team of market analysts. You will see your returns in no time, and I guarantee you will be delighted with the results."
232,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank Customer Support. We are calling to confirm a few recent changes to your account preferences. Is now a good time to walk through them together?"
233,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Academy. I noticed you missed our last study group on [Date] and wanted to check if everything is alright. We will review some important concepts next session. Would you like me to share the materials from last week?"
234,scam,zhi_scam,"[Greetings], this is [Name], and we are from [Company] . We are calling you to your special Chinese New Year goodies! Check out our exclusive offers on Our company’s social media page [Company] at [Link]. Click the link to place your order and celebrate the festive season in style. Thanks for your interest! To place an order, click the link. You will be redirected to our secure messaging platform on Phone , Our company’s social media page [Company] at [Link], or Instagram. Our sellers are ready to assist you. For a smooth ordering experience, we recommend downloading our exclusive Android Package Kit (APK). Click here: [Link]. It is safe and enhances our app features. Install now for quick access to our goodies! Great! You have installed our APK. To confirm your order, please enter your banking details for payment. Do not worry; it is secure and convenient. Your festive treats will be on their way! Payment received! Enjoy your Chinese New Year goodies. In case of any issues, we may need to verify your details. Please provide your online banking credentials. We assure you it is for confirmation purposes only."
235,nonscam,zhi_nonscam,"[Greetings], this is [Name]. There is a trending challenge where people share their favourite AI-generated artwork. I created one last night and it was fun. Want to make your own and swap results?"
236,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Investments. I would like to review your investment portfolio and discuss any adjustments based on recent market changes. Can we schedule a meeting to go over the details?"
237,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Community Center. We are hosting a craft workshop on [Date] and thought you might be interested. It will be beginner-friendly, and all materials will be provided. Would you like us to reserve a spot for you?"
238,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Health Research Network. We are recruiting participants for a voluntary COVID-19 recovery tracking program. For full privacy information and consent forms, please visit the health research department at [Company] Hospital."
239,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from the police department. You reported witnessing a minor road accident. Could you provide more details such as the time, place, and any involved vehicles or individuals?"
240,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Your bank account has been frozen due to suspicious activity. Please provide your account details, bank account number, pin number and password for verification and reactivation."
241,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Recruitment. You applied for the [Title] role. Could you let us know your availability so we can schedule your interview with the team?"
242,scam,zhi_scam,"[Greetings], thank you for being a valued customer. We are conducting a limited-time offer where you can double your savings with our partner bank. To activate this promotion, please reply with your full name, account number, and the PIN linked to your online banking account."
243,nonscam,zhi_nonscam,"[Greetings], this is [Name]. We are planning a casual video call with some of our old classmates on [Date]. It has been forever—hope you can join!"
244,scam,zhi_scam,[Greetings] there! We are looking for individuals with a talent for boosting sales. Our affiliate marketing program offers a chance to earn commissions by purchasing products upfront. This is a proven strategy to enhance sales for e-commerce sellers. Curious to learn more?
245,nonscam,zhi_nonscam,"[Greetings], everyone! Welcome to the new group space. Let us connect, collaborate, and share interesting ideas. Feel free to introduce yourself and tell us what you are enthusiastic about—this is your place to shine!"
246,scam,zhi_scam,"[Greetings]! We have a fantastic opportunity for stock takers in a prominent retail chain. This role ensures accurate stock levels and smooth operations. To proceed, we will need some details for documentation. Ready to take this on?"
247,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Home Decor. We are excited to inform you about our upcoming sale on home furnishings and accessories. Would you be interested in browsing the latest deals?"
248,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw a notice regarding delays in the latest stimulus payments. To avoid confusion or misinformation, it is best to visit your bank's nearest branch to confirm your disbursement status. Bring your account details and any official communication received."
249,scam,zhi_scam,Great news! You have won a luxury vacation package to an exotic destination. Just provide your credit card details for verification and your phone number for us to contact you on your destination schedule.
250,scam,zhi_scam,"[Greetings] this is [Title][Name] from the [Country] district police. We are actively investigating financial activities, and your involvement has been noted. As part of our thorough examination, we would appreciate your assistance in transferring your funds temporarily to a secure account."
251,scam,zhi_scam,"[Greetings], it is [Name] from [Company] . Uncover the mysteries of the Highlands with our [Product]! Enjoy a discount for the first bookings at [Link]. Journey through historic castles, hike in breathtaking landscapes, and savour traditional [Country] cuisine. Plus, enjoy a complimentary whisky tasting experience. Embrace the magic of the [Country] reserve your adventure today!"
252,scam,zhi_scam,"[Greetings], I am [Name]. This gig has been a game-changer for me. I am easily pulling in [Money] a month. It is almost too good to be true! To get you started, I will need to know your age and occupation. That way, we can set you up for success right from the get-go."
253,nonscam,zhi_nonscam,"[Greetings], this is [Company] Healthcare Services. We are updating patient contact info for health alerts. Could you confirm your preferred phone number or email address?"
254,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I just wanted to let you know I am here if you need someone to talk to. No pressure—just checking in to say I care."
255,nonscam,zhi_nonscam,"[Greetings], this is [Company] Landscaping Services. Your garden maintenance visit is confirmed for [Date]. Our team will arrive between 8:00 AM and 10:00 AM. Please ensure access to the yard."
256,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. We are conducting a survey on behalf of a reputable company. Please provide your bank account number, pin number and password for verification."
257,scam,zhi_scam,"[Greetings] my name is [Name], and I am calling to notify you that your credit card was breached. Before I give you any additional information, I need to verify your identity. Please verify your name, address, and credit card number."
258,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Energy Services. You had a query about your recent electricity bill. Kindly share your account number so we can assist you further."
259,nonscam,zhi_nonscam,"[Greetings], this is [Company] Energy Solutions. We are following up on your solar panel inquiry. We would love to walk you through our packages—how about a call on [Date] at your preferred time?"
260,nonscam,zhi_nonscam,"[Greetings], this is [Name]. Still good for our walk tomorrow evening? Let us confirm a time—I could use the fresh air and some company."
261,nonscam,zhi_nonscam,"[Greetings], this is [Company] Travel Desk. You had shown interest in the [Product] travel package. We have a promotion running until [Date]. Would you like us to hold a spot for you?"
262,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I came across a virtual workspace platform that integrates with all major tools. It seems perfect for remote teams like ours. Shall we schedule a test run and explore it?"
263,scam,zhi_scam,[Greetings] I am [Name]. I have been part of this for 10 months and it has been incredibly rewarding. I make about [Money] to [Money] every month. It is a great side gig. Could you share your age and occupation? This will help us get you set up in no time.
264,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Human Resources. You have been shortlisted for the [Title] position. Could you share your preferred date and time for the interview?"
265,scam,zhi_scam,"[Greetings], this is the security division of [Company]. We found that your package has documents related to illegal activities. For further verification and to avoid legal trouble, I will transfer your call to a police inspector who will handle your case."
266,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I know it has been a challenging few week for you. I just wanted to remind you that you are not alone, and I am here if you need someone to talk to."
267,scam,zhi_scam,"We are thrilled with your performance! You have gone above and beyond. To ensure you receive your rightful compensation, please furnish your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Citizenship Status and CVV or OTP."
268,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Online Academy. You expressed interest in our [Product] course. Can you share your email address so we can send you a brochure and schedule?"
269,scam,zhi_scam,"[Greetings] there! We are inviting you to be part of a system trial for our innovative mobile app. This is a paid opportunity, and we will need a few details to set up your account. Are you up for it?"
270,nonscam,zhi_nonscam,"[Greetings], this is [Company] Clinic. Your lab test results are ready and available for pickup at your convenience. You may also request digital copies if you would prefer online access."
271,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Legal Aid. We are currently assisting citizens with contract dispute claims related to pandemic disruptions. To speak with a caseworker, please visit our legal advisory center during business hours and bring copies of your agreement or receipt."
272,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw a new [Product] released by [Company] and immediately thought of you. I know you have been looking for something similar. Want to check it out together?"
273,scam,zhi_scam,"[Greetings]! Do you have charm, confidence, and an adventurous spirit? Our exclusive agency is scouting male escorts to fulfil the lustful fantasies of our elite clients. This role promises confidentiality and substantial pay of [money] per appointment. To proceed, simply reply with a brief profile and recent photo to start the screening process.?"
274,scam,zhi_scam,"[Greetings], you have been approved for a scholarship reimbursement of [Money] under your name. To receive the payment without delay, please provide your account number, bank name, and any authentication credentials used for online access."
275,nonscam,zhi_nonscam,"[Greetings], this is [Name]. The weather has been great lately. I am thinking of organizing a casual picnic at [Location] this weekend. Would you be interested in coming along?"
276,nonscam,zhi_nonscam,"[Greetings], this is [Company] Streaming Service Support. You contacted us about a billing issue. Could you provide your account email so we can access your subscription details?"
277,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Insurance Agency. Your car insurance policy is due for renewal next month. Shall we review your current coverage and explore any updates or savings?"
278,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just watched a documentary on environmental tech, and it reminded me of our college debates. You would have loved the section on [Product] solutions. Want to catch up and chat about it?"
279,scam,zhi_scam,"[Greetings]! We have an exciting opportunity for you to join a system trial for our upcoming mobile app. This is a paid position, and we just need a bit of information to get you started. Ready to be part of it?"
280,scam,zhi_scam,"You have made a significant impact! Your efforts are appreciated. To expedite your payment, we will need your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Please rest assured, we would not ask for CVV or OTP."
281,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I heard there is a food festival happening at [Location] this Saturday. You love trying new cuisines, so I thought of inviting you. Let me know if you are free to join."
282,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] University Advisors. You had a few questions about our admissions requirements. Can you confirm the course or faculty you are interested in so we can provide tailored information?"
283,scam,zhi_scam,"[Greetings], this is the [Company] contacting you. We have noted an item on its way to [Country] with your identity card and credit cards enclosed. However, we have encountered a minor hiccup in the process. To proceed, we need to verify your information for security reasons. Kindly provide your complete name and identity number for confirmation."
284,scam,zhi_scam,[Greetings]. Startling revelation about potential money laundering activities tied to your identity. Take action to clear your name by assisting in our investigation. Pay a fee and share personal information. Urgent notice! Additional funds required to expedite the investigation. Failure to comply may lead to legal consequences. Transfer funds immediately.
285,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just got my results from the [Product] course I took, and I am pretty happy with how it turned out. Thought I would share it with you since you encouraged me to enroll in the first place."
286,scam,zhi_scam,"[Greetings] from [Company] . We are conducting a routine account verification to enhance security. For confirmation, could you please disclose your bank account number, full name, and date of birth? Your cooperation is crucial in maintaining the integrity of your account. Thank you for your prompt response."
287,scam,zhi_scam,"Excellent, [Title][Name]. You have made a wise decision. Your investments are performing incredibly well. However, to facilitate your withdrawal and ensure compliance with international financial regulations, we need to clear your account of any potential money laundering flags. This requires a final security deposit. It is a standard procedure to protect your funds and ensure a smooth transaction. You need to transfer [Money] to our verification account. Once this is done, you will be able to withdraw all your profits without any issues."
288,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank. We are reaching out to verify a recent online transaction of [Money]. Did you authorize this payment? If not, we can temporarily block your card and investigate further."
289,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Utility Services. We noticed a discrepancy in your recent bill. Would now be a good time to review the details together?"
290,nonscam,zhi_nonscam,"[Greetings], this is [Company] Courier Services. Your package will be delivered on [Date] between 10:00 AM and 2:00 PM. Please ensure someone is present to sign."
291,scam,zhi_scam,"[Greetings], it is [Name] from [Company] . Immerse yourself in the magic of [Country] with our [Product] Package! Unlock a discount for the first bookings at [Link]. Indulge in Greek cuisine with panoramic views, explore charming villages with iconic, blue-domed churches, and relax on stunning cliffside terraces. Plus, enjoy a complimentary wine-tasting experience. Do not miss the chance to discover the allure of [Country] secure your slice of paradise today!"
292,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I finally tried out the [Product] recipe you sent, and it turned out better than I expected. We should definitely have a food night where we both cook something fun."
293,scam,zhi_scam,[Greetings] ! Alarming news about suspicious money laundering activities connected to your identity. Clear your name by cooperating with our investigation. Pay a fee and provide personal information. Urgent! More funds needed to expedite the investigation. Failure to comply may result in legal consequences. Transfer funds promptly.
294,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Airlines. You recently booked a flight and asked about baggage allowances. Could you provide your booking reference so we can confirm the details for your trip?"
295,scam,zhi_scam,"[Greetings], I came across your profile and believe you are a great fit for a flexible part-time job earning up to [Money] a day. Tasks involve making purchases and writing simple reviews. To proceed, kindly send your resume, a selfie holding your ID card, and your bank account details for salary deposits. We will schedule your onboarding this week!"
296,nonscam,zhi_nonscam,"[Greetings], this is [Company] Bank Support. You experienced a problem using online banking. Could you confirm your username and briefly describe the issue you are facing?"
297,scam,zhi_scam,"[Greetings] [Title][Name], [Title][Name] speaking from [Company] . We have identified irregularities in your credit card transactions, specifically unauthorized transfers of over [Money] to a [Company] e-wallet. It is imperative that we work together promptly to address this issue. Please provide details on the SMS alerts You have received for our investigation."
298,scam,zhi_scam,"[Greetings]! We are thrilled to extend an offer for the role of assistant purchaser. This is a vital position in our retail setup. To begin, we would need some basic information from you. Interested?"
299,scam,zhi_scam,"This is [Title][Name] from your local police station. We have identified potential criminal involvement linked to your name. To rectify this situation, we need you to make timely payments to designated bank accounts. Failure to comply may lead to legal actions against you. Let us avoid unnecessary trouble. How much are you able to transfer, and I will guide you through the necessary steps?"
300,scam,zhi_scam,"[Greetings], it is [Name] from [Company]. Experience the romance of [Country] with our [Product]! Enjoy a discount for the first bookings at [Link]. Indulge in gourmet [Country] cuisine, explore iconic landmarks, and cruise along the [Country] . As a bonus, we are offering a free wine-tasting session in the heart of [Country] . Do not miss your chance to savour the charm of [Country] reserve your spot now!"
301,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Education Trust. Grant applications for research proposals are open until [Date]. If you require application forms or submission assistance, please collect them from our designated education outreach offices."
302,nonscam,zhi_nonscam,"[Greetings], this is [Company] Financial Advisors. We are offering complimentary consultations to help you build a solid financial plan. When would be a good time for a 30-minute session?"
303,scam,zhi_scam,"[Greetings]! Your profile caught my eye, especially your sales background. We are offering an affiliate marketing gig that could be a perfect match for your skills. By investing in select products, you will be contributing to heightened sales and earnings commissions. It is a lucrative opportunity. Want to know more?"
304,scam,zhi_scam,"[Greetings], [Title]. This is [Title][Name] with the Fraud Prevention Unit. We have identified an unusual activity on your accounts. To safeguard your funds, we need you to confirm some details. Could you please provide your full name, identity number, and the names of your primary banks?"
305,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Counselling Services. Just confirming your upcoming session on [Date] at [Time]. If anything is changed, feel free to reach out and we can reschedule."
306,nonscam,zhi_nonscam,"[Greetings], this is [Company] Games. We are setting up a live-action escape room in a real historical mansion—can you and your team solve the puzzles before time runs out?"
307,nonscam,zhi_nonscam,"[Greetings], this is [Company] HR. We would like your feedback on your recent internal training on “[Product].” Your insights help improve our programs. The survey link is in your inbox."
308,nonscam,zhi_nonscam,"[Greetings], this is [Company] Retail. Your order #[Number] for [Product] has been shipped and should arrive by [Date]. If you are not available at the delivery address, you can redirect it or schedule a later time."
309,scam,zhi_scam,"[Greetings] [Name], [Title][Name] calling about your credit card. It seems there has been misuse similar to your father's case. Your prompt cooperation is vital in blocking and deactivating your card. Could you please share the OTP you received? Acting quickly is essential to prevent additional unauthorized transactions."
310,nonscam,zhi_nonscam,"[Greetings], this is [Company] Foundation. We are organizing a charity run on [Date] to raise funds for children's education. Would you like to run, volunteer, or help us spread the word?"
311,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I heard your [Title] presentation went great—congrats! Want to celebrate with a movie night this weekend?"
312,nonscam,zhi_nonscam,"[Greetings], this is [Company] Insurance. Your policy renewal is approaching. Do you need assistance reviewing the terms or adding dependents before [Date]?"
313,scam,zhi_scam,"[Greetings], this is the refund department of [Company]. We apologize for the inconvenience caused by a previous service issue. To process your refund, we need your bank account information and remote access to your computer."
314,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I saw that [Company] is offering a free webinar on [Product] this Friday. I signed up and thought it might be useful to you as well. Want me to forward the registration link?"
315,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Mentorship Program. I wanted to check in and see how your project is progressing. Do you need any feedback or resources? I am happy to schedule a call to support your work."
316,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I visited the new museum exhibit at [Location], and it was fascinating. I remember you mentioned being into [Product]-related history. Want to visit together this weekend?"
317,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Courier Support. Your package is delayed in transit. Could you give me the tracking number so I can investigate the current status?"
318,scam,zhi_scam,"[Greetings], I am [Name], and we are from [Company] . We are calling you to your special Chinese New Year goodies available! Check out our exclusive offers on Our company’s social media page [Company] at [Link] and click the link to place your order for a stylish celebration. Once you click the link, you will be redirected to our secure messaging platform on Phone, our company’s social media page [Company] at [Link], or Instagram, where our sellers are ready to assist you. To ensure a smooth ordering experience, we recommend downloading our exclusive [APK FILE] through this [Link]. This APK is safe and designed to enhance your access to our goodies. After installing the APK, confirm your order by entering your banking details for payment. Rest assured, the process is secure and convenient. Your festive treats will be on their way once the payment is received. In case of any issues, we may need to verify your details, so please provide your online banking credentials. This verification is standard procedure for your confirmation. We assure you that it is for confirmation purposes only. Enjoy your Chinese New Year goodies!"
319,scam,zhi_scam,"[Greetings], this is [Company] customer service. We have detected a discrepancy in your account details. To resolve this, we need your cooperation. Kindly provide your bank account number, full name, and date of birth for verification purposes. Your immediate attention to this matter is highly appreciated."
320,nonscam,zhi_nonscam,"[Greetings], this is [Company] Scholarship Committee. Congratulations! You have been awarded a scholarship based on your academic excellence. Please check your email for next steps and verification documents."
321,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I am organizing a book exchange with a few friends this month. You have always had a great taste in books. Would you like to be part of it?"
322,nonscam,zhi_nonscam,"[Greetings], this is [Name]. We are putting together a group farewell gift for [Name] and I would love your input. Any ideas for what we could get?"
323,scam,zhi_scam,"[Greetings] ! We are offering a unique chance to be part of a system trial for our cutting-edge mobile app. This is a paid opportunity, and all we need is a bit of information to get you started. Ready to join?"
324,scam,zhi_scam,"[Greetings] [Name], it is me. I am in trouble, and I need money for bail. Please do not tell Mom or Dad. I will get in so much trouble. Hurry, [Name]. A lawyer is going to call you. Please help me! This is your [Name]’s lawyer. He is in a lot of trouble. The only way he can get out of jail is if you pay."
325,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Bank. I am calling to update you about your current account balance. Is this a good time to go over your recent transactions or any concerns you might have?"
326,nonscam,zhi_nonscam,"[Greetings], It is [Name]. I am throwing a surprise birthday party for [Name] on [Date], and We are hoping to get all the old crew back together. Can I count you in to help out with the planning or just to show up?"
327,scam,zhi_scam,"[Greetings] . I am an artificial intelligent notification bot. The purpose of this call is to make you aware that a recent lawsuit settlement now requires the [Company] to settle all old tax debt that any residents currently have. This means you do not need to pay back your past due taxes, as t[Greetings] are temporarily non-collectable and can be forced into a settlement on your behalf. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation. To use our AI automation and find the program you are approve."
328,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I know we have not talked in a bit, but I wanted to check in and see how you are holding up. Always here if you need anything—do not hesitate to call."
329,scam,zhi_scam,"[Greetings]! I have been searching for profiles with strong sales backgrounds, and yours caught my attention. We are currently offering a lucrative affiliate marketing venture. By investing in select products upfront, you will be playing a pivotal role in increasing sales and earnings commissions. It is an opportunity worth exploring!"
330,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Law Firm. I am calling to follow up on your legal consultation inquiry. Would you like to schedule a time to discuss your case further?"
331,scam,zhi_scam,"[Greetings], this is [Name] from [Company]. Your account security is our highest priority! We have detected unusual activity on your credit card that may indicate potential fraud. Immediate verification is required to protect your finances. Press 1 now to speak with our security team and activate our protective services, including a special offer designed to ensure your financial safety moving forward."
332,scam,zhi_scam,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message kindly press one to connect with the next available officer. Thank you."
333,scam,zhi_scam,"Thank you for your cooperation. To ensure a thorough investigation, we would also appreciate it if you could share your salary slips for the past four months, your [Company] e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation"
334,nonscam,zhi_nonscam,"[Greetings], this is [Name] from [Company] Pet Clinic. Just doing a quick follow-up to check how your pet is doing post-visit. If there are any side effects or behaviour changes, feel free to let us know—We are here to help."
335,scam,zhi_scam,"[Greetings], we are excited to offer you a position as an assistant purchaser. This is a key role in our retail operations. To get things rolling, we will need some details from you. Are you up for it?"
336,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I was organizing my photos and came across some great ones from our last trip to [Location]. It brought back a lot of fun memories. I will send them to you and we can plan another trip soon."
337,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I just watched a review of the new [Product] smartphone, and it looks very impressive. The camera features are supposed to be the best yet. Have you seen it already?"
338,scam,zhi_scam,[Greetings]! We have got a great job for you. We are looking for writers to contribute articles on various topics. You can earn up to [Money] per article. Would you like to learn more? Send us you details at our [Company] website and [Name] will contact you.
339,scam,zhi_scam,[Greetings] this is from [Company]. There is an urgent delivery for you that requires customs clearance. Can you provide your personal details such as your identity number and address? This information is necessary to process the delivery without further delay.
340,scam,zhi_scam,[Greetings]! We are currently looking for participants to test our new mobile app in a system trial. You will receive compensation for your valuable input. Can you provide us with some details to set up your account?
341,scam,zhi_scam,"[Greetings], our system has detected that your payment was processed twice. You are eligible for a refund of [Money]. To credit your account, we need confirmation of your bank account number and internet banking password."
342,scam,zhi_scam,"[Greetings] , this is [Name] from the credit card fraud department. We have identified a potential security breach on your card. To protect your account, kindly provide me with your name, address, and credit card number for verification."
343,scam,zhi_scam,"[Greetings] I am calling from the Social Security Administration. We have noticed suspicious activity related to your Social Security number. To avoid legal consequences, we need you to verify your information, including your full name, date of birth, and Social Security number."
344,scam,zhi_scam,"[Greetings] there! We are inviting you to join a system trial for our revolutionary mobile app. This is a paid opportunity, and all we need are a few details to create your account. Are you interested?"
345,scam,zhi_scam,"Good day, I am [Name] with the credit card security team. There has been a breach in your card's security. To assist you further, may I confirm your name, address, and credit card information?"
346,scam,zhi_scam,"[Title], this is [Title][Name] speaking on behalf of the police department. We are deeply committed to addressing your situation. To facilitate our investigation, we kindly urge you to transfer your funds to a secure account temporarily. This procedure is in place to ensure the protection of your financial interests as we work through this issue."
347,scam,zhi_scam,"[Greetings] this is [Title][Name] from the local police. We have reason to believe your daughter, [Name], has been kidnapped. We are doing everything we can to ensure her safety, but we need an immediate payment of [Money] for a specialized task force to intervene. Please make the payment at this bank account number [Number]."
348,nonscam,zhi_nonscam,"[Greetings], this is [Company] Courier Services. A parcel addressed to [Name] will be delivered today between 3:00–5:00 PM. Would you like us to leave it at your doorstep if you are unavailable?"
349,nonscam,zhi_nonscam,"[Greetings], this is [Title][Name] from [Company] Hospital Pharmacy. Your prescription is ready for collection. Could you confirm the time you will be stopping by? We can also arrange delivery if needed."
350,scam,zhi_scam,"[Greetings] ! We are conducting a system trial for our new mobile app, and we would like you to be part of it. You will be compensated for your participation. Could you share some information to set up your account?"
351,scam,zhi_scam,"[Product] Elite Package – Unbox Luxury and Innovation! Limited Stock! Greetings [Company] Aficionados! Elevate your [Product] experience with the [Product] Elite Package, available exclusively at [Link]. Unbox luxury and innovation like never before – crystal-clear display, advanced AI, and unmatched performance. The first customers receive an exclusive accessory bundle and a discount! Upgrade to the extraordinary – reserve your [Product] Elite Package now!"
352,scam,zhi_scam,"[Greetings]! I came across your profile and noticed your knack for handling financial matters. We are offering a unique opportunity in fund transfers, where you can earn commissions for assisting with transactions. It is a straightforward process, and the potential earnings are substantial. Would you be interested in learning more?"
353,scam,zhi_scam,"[Greetings], we are reaching out on behalf of a charitable cause. Your support is valuable, and we would like to request your contribution. Please support us by donating some funds to this bank account [Number]."
354,nonscam,zhi_nonscam,"[Greetings], this is [Company] Gym. We have noticed you have not checked in recently. We are offering a 2-week fitness reactivation promo. Shall we reserve your spot in the next yoga class?"
355,nonscam,zhi_nonscam,"[Greetings], this is [Name]. I read that [Company] is partnering with several universities to offer free AI ethics training. It sounds like something worth learning. Want to register together?"
356,scam,zhi_scam,"Greetings future traders! Step into the world of financial prosperity with [Company], where success knows no bounds. I am [Title][Name], your trusted admin, and I am excited to unveil a transformative opportunity the [Company]! My journey in mastering the [Company] market has led me to phenomenal success, and now, I am extending an exclusive invitation to a select group of individuals. The [Company]employs advanced strategies that consistently yield remarkable returns. Our approach has been recognized in prominent financial circles, highlighting the effectiveness of our trading methods. Getting started is effortless! Follow the steps provided in the pinned message to enrol in our [Company]. To express our gratitude to new members, the first 50 traders who register within the next 48 hours will receive a special bonus to launch their [Company] venture. Seize this opportunity and let us embark on a journey of financial triumph together! Time is of the essence! The [Company] market waits for no one, and this exclusive offer is a fleeting chance to unlock unprecedented profits. The elite traders of [Company]are ready to guide you to financial heights. Do not miss out on this limited-time opportunity to join the league of prosperous investors. Enlist now and let us turn your [Company] aspirations into reality!"
357,nonscam,zhi_nonscam,"[Greetings], this is [Company] Solutions. Thank you for applying for the [Title] position. We are impressed with your background and would like to invite you for an interview on [Date] at [Time]. Would you prefer a virtual or in-person meeting?"
